,id,source,arrivetime,leavetime,ismobile,ismobilesite,totalpageviews,country,region,city,ip_latitude,ip_longitude,geo_latitude,geo_longitude
13634,34904776,web,2019-11-26 01:53:34.460,2019-11-26 01:53:39.815,True,False,1,alb,11,tirana,41.3311,19.8318,,
13635,34904423,app,2019-11-26 01:53:34.469,2019-11-26 01:54:34.469,True,False,1,alb,11,tirana,41.3311,19.8318,41.3165073676696,19.452215248671
13636,34904416,app,2019-11-26 01:53:34.494,2019-11-26 01:54:34.730,True,False,2,alb,11,tirana,41.3311,19.8318,,
13637,34904418,app,2019-11-26 01:53:34.515,2019-11-26 01:55:01.100,True,False,3,alb,11,tirana,41.3311,19.8318,-41.4559244288029,-72.9091645503069
13638,34904421,app,2019-11-26 01:53:34.547,2019-11-26 01:55:06.007,True,False,4,alb,11,tirana,41.3311,19.8318,,
13639,34904405,app,2019-11-26 01:53:34.703,2019-11-26 01:55:02.459,True,False,3,alb,11,tirana,41.3311,19.8318,41.3032512,19.8356095
13640,34904785,web,2019-11-26 01:53:34.777,2019-11-26 01:55:09.534,True,False,5,alb,11,tirana,41.3311,19.8318,,
13641,34904480,app,2019-11-26 01:53:34.780,2019-11-26 01:54:34.780,True,False,1,alb,11,tirana,41.3311,19.8318,41.3093532905727,19.4454763155631
13642,34904110,web,2019-11-26 01:53:34.795,2019-11-26 01:53:36.323,True,False,1,alb,11,tirana,41.3311,19.8318,,
13643,34904459,app,2019-11-26 01:53:34.853,2019-11-26 01:54:34.853,True,False,1,alb,11,tirana,41.3311,19.8318,,
13644,34904420,app,2019-11-26 01:53:34.854,2019-11-26 01:54:34.854,True,False,1,alb,11,tirana,41.3311,19.8318,41.3393661,19.8337285
13645,34904787,web,2019-11-26 01:53:34.871,2019-11-26 01:53:43.442,True,False,1,alb,11,tirana,41.3311,19.8318,,
13646,34904401,app,2019-11-26 01:53:34.902,2019-11-26 01:54:34.902,True,False,1,alb,11,tirana,41.3311,19.8318,41.3074,19.4924096
13647,34904399,app,2019-11-26 01:53:34.908,2019-11-26 01:54:34.908,True,False,1,alb,11,tirana,41.3311,19.8318,41.325986,19.826704
13648,34904789,web,2019-11-26 01:53:34.912,2019-11-26 01:54:12.126,True,False,1,alb,11,tirana,41.3311,19.8318,,
13649,34904417,app,2019-11-26 01:53:34.947,2019-11-26 01:54:34.947,True,False,1,alb,11,tirana,41.3311,19.8318,41.3239942,19.4556564
13650,34904464,app,2019-11-26 01:53:34.955,2019-11-26 01:54:36.871,True,False,2,alb,11,tirana,41.3311,19.8318,41.3326415,19.4921738
13651,34904407,app,2019-11-26 01:53:35.003,2019-11-26 01:54:34.952,True,False,2,alb,11,tirana,41.3311,19.8318,41.3169096,19.4453812
13652,34904795,web,2019-11-26 01:53:35.055,2019-11-26 01:53:46.792,True,False,1,alb,11,tirana,41.3311,19.8318,,
13653,34904798,web,2019-11-26 01:53:35.100,2019-11-26 01:54:15.360,True,False,2,alb,11,tirana,41.3311,19.8318,,
13654,34904410,app,2019-11-26 01:53:35.127,2019-11-26 01:54:35.127,True,False,1,alb,11,tirana,41.3311,19.8318,,
13655,34904802,web,2019-11-26 01:53:35.152,2019-11-26 01:53:49.542,True,False,1,alb,11,tirana,41.3311,19.8318,,
13656,34904450,app,2019-11-26 01:53:35.209,2019-11-26 01:54:59.971,True,False,3,alb,11,tirana,41.3311,19.8318,,
13657,34904400,app,2019-11-26 01:53:35.222,2019-11-26 01:54:36.779,True,False,2,alb,11,tirana,41.3311,19.8318,41.3206109,19.4931965
13658,34904398,app,2019-11-26 01:53:35.236,2019-11-26 01:54:35.042,True,False,2,alb,11,tirana,41.3311,19.8318,41.330118748183,19.4582868203454
13659,34904120,web,2019-11-26 01:53:35.353,2019-11-26 02:03:44.534,True,False,7,alb,11,tirana,41.3311,19.8318,,
13660,34904807,web,2019-11-26 01:53:35.381,2019-11-26 01:54:20.216,True,False,1,alb,11,tirana,41.3311,19.8318,,
13661,34904441,app,2019-11-26 01:53:35.396,2019-11-26 01:54:35.396,True,False,1,alb,11,tirana,41.3311,19.8318,41.313407897949,19.771659851074
13662,34904437,app,2019-11-26 01:53:35.400,2019-11-26 01:54:35.400,True,False,1,grc,i,athens,37.98908,23.73204,,
13663,34904435,app,2019-11-26 01:53:35.403,2019-11-26 01:54:35.403,True,False,1,alb,11,tirana,41.3311,19.8318,41.1152651,20.0839254
13664,34904432,app,2019-11-26 01:53:35.406,2019-11-26 01:54:35.406,True,False,1,alb,11,tirana,41.3311,19.8318,41.3248917,19.4803054
13665,34904431,app,2019-11-26 01:53:35.409,2019-11-26 01:54:36.822,True,False,2,alb,11,vore,41.389,19.653599,41.3283079,19.8095716
13666,34904394,app,2019-11-26 01:53:35.484,2019-11-26 01:54:36.922,True,False,3,alb,02,durres,41.327,19.4538,41.4106833,19.5653832
13667,34904426,app,2019-11-26 01:53:35.486,2019-11-26 01:54:35.589,True,False,3,alb,11,tirana,41.3311,19.8318,37.9862639036621,23.7191388268927
13668,34904424,app,2019-11-26 01:53:35.518,2019-11-26 01:54:35.518,True,False,1,alb,11,tirana,41.3311,19.8318,41.3389399,19.4528699
13669,34904408,app,2019-11-26 01:53:35.572,2019-11-26 01:54:35.572,True,False,1,alb,11,tirana,41.3311,19.8318,41.4108026,19.5645778
13670,34904395,app,2019-11-26 01:53:35.573,2019-11-26 01:54:36.824,True,False,2,alb,11,tirana,41.3311,19.8318,41.5122454,19.7386156
13671,34904393,app,2019-11-26 01:53:35.634,2019-11-26 01:54:35.385,True,False,2,alb,11,tirana,41.3311,19.8318,,
13672,34904815,web,2019-11-26 01:53:35.661,2019-11-26 01:57:28.622,True,False,1,alb,11,tirana,41.3311,19.8318,,
13673,34904392,app,2019-11-26 01:53:35.680,2019-11-26 01:54:35.324,True,False,3,alb,11,tirana,41.3311,19.8318,44.8576126111846,24.8753387863325
13674,34904414,app,2019-11-26 01:53:35.681,2019-11-26 01:54:37.048,True,False,3,alb,11,tirana,41.3311,19.8318,41.217651367188,20.656000137329
13675,34904131,web,2019-11-26 01:53:35.715,2019-11-26 01:53:36.571,True,False,1,alb,11,tirana,41.3311,19.8318,,
13676,34904388,app,2019-11-26 01:53:35.738,2019-11-26 01:55:02.546,True,False,5,alb,11,tirana,41.3311,19.8318,41.333675384521,19.830945968628
13677,34904391,app,2019-11-26 01:53:35.789,2019-11-26 01:54:36.719,True,False,2,alb,11,tirana,41.3311,19.8318,41.3217547,19.4748248
13678,34904384,app,2019-11-26 01:53:35.846,2019-11-26 01:54:36.819,True,False,2,alb,11,tirana,41.3311,19.8318,41.354985,19.8715768
13679,34904386,app,2019-11-26 01:53:35.853,2019-11-26 01:54:35.853,True,False,1,alb,11,tirana,41.3311,19.8318,41.5780141,19.6939879
13680,34904825,web,2019-11-26 01:53:35.854,2019-11-26 01:53:40.227,True,False,1,alb,11,tirana,41.3311,19.8318,,
13681,34904142,web,2019-11-26 01:53:35.895,2019-11-26 01:53:42.933,True,False,1,alb,11,tirana,41.3311,19.8318,,
13682,34904144,web,2019-11-26 01:53:35.943,2019-11-26 01:53:41.531,True,False,1,alb,11,tirana,41.3311,19.8318,,
13683,34904145,web,2019-11-26 01:53:35.952,2019-11-26 01:53:50.962,True,False,1,alb,11,tirana,41.3311,19.8318,,
13684,34904390,app,2019-11-26 01:53:35.967,2019-11-26 01:55:00.063,True,False,3,alb,11,tirana,41.3311,19.8318,,
13685,34904472,app,2019-11-26 01:53:36.032,2019-11-26 01:54:36.907,True,False,2,alb,11,tirana,41.3311,19.8318,41.345836639404,19.840326309204
13686,34904832,web,2019-11-26 01:53:36.041,2019-11-26 01:54:43.547,True,False,2,alb,11,tirana,41.3311,19.8318,,
13687,34904457,app,2019-11-26 01:53:36.055,2019-11-26 01:54:36.055,True,False,1,alb,11,tirana,41.3311,19.8318,41.3126298,19.4961748
13688,34904455,app,2019-11-26 01:53:36.071,2019-11-26 01:54:36.871,True,False,2,alb,11,tirana,41.3311,19.8318,41.339900970459,19.833862304688
13689,34904837,web,2019-11-26 01:53:36.130,2019-11-26 01:54:20.216,True,False,1,alb,11,tirana,41.3311,19.8318,,
13690,34904152,web,2019-11-26 01:53:36.134,2019-11-26 01:55:01.972,True,False,1,alb,11,tirana,41.3311,19.8318,,
13691,34904449,app,2019-11-26 01:53:36.141,2019-11-26 01:54:36.141,True,False,1,alb,11,tirana,41.3311,19.8318,41.3111863755425,19.8016250295438
13692,34904383,app,2019-11-26 01:53:36.158,2019-11-26 01:54:36.368,True,False,2,alb,11,tirana,41.3311,19.8318,,
13693,34904382,app,2019-11-26 01:53:36.197,2019-11-26 01:54:36.197,True,False,1,alb,11,tirana,41.3311,19.8318,,
13694,34904157,web,2019-11-26 01:53:36.227,2019-11-26 01:54:17.429,True,False,1,alb,11,tirana,41.3311,19.8318,,
13695,34904454,app,2019-11-26 01:53:36.253,2019-11-26 01:54:36.253,True,False,1,alb,11,tirana,41.3311,19.8318,,
13696,34904160,web,2019-11-26 01:53:36.276,2019-11-26 01:54:05.912,True,False,1,alb,11,tirana,41.3311,19.8318,,
13697,34904843,web,2019-11-26 01:53:36.329,2019-11-26 01:53:47.294,True,False,1,alb,11,tirana,41.3311,19.8318,,
13698,34904445,app,2019-11-26 01:53:36.349,2019-11-26 01:55:42.000,True,False,4,alb,11,tirana,41.3311,19.8318,41.327253920106,19.8160454998553
13699,34904164,web,2019-11-26 01:53:36.364,2019-11-26 01:59:26.464,True,False,8,alb,11,tirana,41.3311,19.8318,,
13700,34904436,app,2019-11-26 01:53:36.371,2019-11-26 01:54:36.371,True,False,1,alb,11,tirana,41.3311,19.8318,,
13701,34904168,web,2019-11-26 01:53:36.385,2019-11-26 01:53:54.998,True,False,1,alb,11,tirana,41.3311,19.8318,,
13702,34904847,web,2019-11-26 01:53:36.441,2019-11-26 01:53:41.419,False,False,1,usa,mo,st louis,38.6312,-90.1926,,
13703,34904175,web,2019-11-26 01:53:36.465,2019-11-26 01:58:37.980,True,False,5,alb,11,tirana,41.3311,19.8318,,
13704,34904849,web,2019-11-26 01:53:36.480,2019-11-26 01:54:27.543,True,False,1,alb,11,tirana,41.3311,19.8318,,
13705,34904446,app,2019-11-26 01:53:36.480,2019-11-26 01:54:36.480,True,False,1,alb,11,tirana,41.3311,19.8318,41.3200445,19.447386
13706,34904451,app,2019-11-26 01:53:36.486,2019-11-26 01:54:37.136,True,False,3,alb,11,tirana,41.3311,19.8318,43.8506126403809,18.371561050415
13707,34904438,app,2019-11-26 01:53:36.497,2019-11-26 01:54:36.497,True,False,1,alb,11,tirana,41.3311,19.8318,41.3418194,19.800484
13708,34904442,app,2019-11-26 01:53:36.502,2019-11-26 01:54:35.931,True,False,2,alb,11,tirana,41.3311,19.8318,39.6581950487786,20.8625291215227
13709,34904430,app,2019-11-26 01:53:36.511,2019-11-26 01:54:36.511,True,False,1,alb,11,tirana,41.3311,19.8318,41.327133178711,19.796947479248
13710,34904433,app,2019-11-26 01:53:36.513,2019-11-26 01:54:36.513,True,False,1,alb,11,tirana,41.3311,19.8318,41.3300893,19.784832
13711,34904186,web,2019-11-26 01:53:36.644,2019-11-26 01:53:44.412,True,False,1,alb,11,tirana,41.3311,19.8318,,
13712,34904192,web,2019-11-26 01:53:36.659,2019-11-26 01:55:31.821,True,False,3,alb,11,tirana,41.3311,19.8318,,
13713,34904193,web,2019-11-26 01:53:36.678,2019-11-26 01:53:40.389,True,False,1,alb,11,tirana,41.3311,19.8318,,
13714,34904490,app,2019-11-26 01:53:36.705,2019-11-26 01:54:37.140,True,False,2,alb,11,tirana,41.3311,19.8318,41.3188483633286,19.450452361971
13715,34904491,app,2019-11-26 01:53:36.735,2019-11-26 01:54:36.735,True,False,1,alb,11,tirana,41.3311,19.8318,,
13716,34904863,web,2019-11-26 01:53:36.768,2019-11-26 01:53:48.985,False,False,1,ita,mi,rho,45.52978,9.03812,,
13717,34904867,web,2019-11-26 01:53:36.832,2019-11-26 01:53:39.808,True,False,1,alb,11,tirana,41.3311,19.8318,,
13718,34904869,web,2019-11-26 01:53:36.864,2019-11-26 01:54:39.856,True,False,1,alb,11,tirana,41.3311,19.8318,,
13719,34904221,web,2019-11-26 01:53:37.044,2019-11-26 01:53:42.471,True,False,1,alb,11,tirana,41.3311,19.8318,,
13720,34904222,web,2019-11-26 01:53:37.068,2019-11-26 01:53:41.111,True,False,1,alb,11,tirana,41.3311,19.8318,,
13721,34904621,app,2019-11-26 01:53:37.072,2019-11-26 01:54:37.072,True,False,1,alb,11,tirana,41.3311,19.8318,41.326751,19.8068986
13722,34904226,web,2019-11-26 01:53:37.090,2019-11-26 01:53:40.266,True,False,1,alb,11,tirana,41.3311,19.8318,,
13723,34904237,web,2019-11-26 01:53:37.332,2019-11-26 01:53:57.093,True,False,1,alb,11,tirana,41.3311,19.8318,,
13724,34904892,web,2019-11-26 01:53:37.565,2019-11-26 01:53:40.711,True,False,1,alb,11,tirana,41.3311,19.8318,,
13725,34904252,web,2019-11-26 01:53:37.759,2019-11-26 01:55:13.083,True,False,16,alb,11,tirana,41.3311,19.8318,,
13726,34904902,web,2019-11-26 01:53:37.782,2019-11-26 01:53:44.799,True,False,1,alb,11,tirana,41.3311,19.8318,,
13727,34904257,web,2019-11-26 01:53:37.802,2019-11-26 02:18:01.005,True,False,15,alb,11,tirana,41.3311,19.8318,,
13728,34904260,web,2019-11-26 01:53:37.836,2019-11-26 01:53:38.262,True,False,1,alb,11,tirana,41.3311,19.8318,,
13729,34904261,web,2019-11-26 01:53:37.837,2019-11-26 01:53:46.396,True,False,1,alb,11,tirana,41.3311,19.8318,,
13730,34904264,web,2019-11-26 01:53:37.857,2019-11-26 01:53:43.536,True,False,1,alb,11,tirana,41.3311,19.8318,,
13731,34904906,web,2019-11-26 01:53:37.880,2019-11-26 01:53:58.430,True,False,1,alb,11,tirana,41.3311,19.8318,,
13732,34904907,web,2019-11-26 01:53:37.913,2019-11-26 01:55:31.819,True,False,5,alb,11,tirana,41.3311,19.8318,,
13733,34904267,web,2019-11-26 01:53:37.921,2019-11-26 01:54:03.687,True,False,1,alb,11,tirana,41.3311,19.8318,,
13734,34904268,web,2019-11-26 01:53:37.928,2019-11-26 01:55:40.471,True,False,1,alb,11,tirana,41.3311,19.8318,,
13735,34904913,web,2019-11-26 01:53:38.021,2019-11-26 01:53:58.430,True,False,1,alb,11,tirana,41.3311,19.8318,,
13736,34904917,web,2019-11-26 01:53:38.075,2019-11-26 01:56:14.813,False,False,1,usa,nm,albuquerque,35.0538,-106.61851,,
13737,34904918,web,2019-11-26 01:53:38.103,2019-11-26 01:54:22.868,True,False,1,alb,11,tirana,41.3311,19.8318,,
13738,34904279,web,2019-11-26 01:53:38.163,2019-11-26 02:05:32.415,True,False,10,alb,11,tirana,41.3311,19.8318,,
13739,34904282,web,2019-11-26 01:53:38.214,2019-11-26 01:53:55.068,True,False,1,alb,11,tirana,41.3311,19.8318,,
13740,34904928,web,2019-11-26 01:53:38.252,2019-11-26 01:53:43.481,True,False,1,alb,11,tirana,41.3311,19.8318,,
13741,34904289,web,2019-11-26 01:53:38.380,2019-11-26 01:53:41.950,True,False,1,alb,11,tirana,41.3311,19.8318,,
13742,34904293,web,2019-11-26 01:53:38.447,2019-11-26 01:54:14.800,True,False,1,alb,11,tirana,41.3311,19.8318,,
13743,34904296,web,2019-11-26 01:53:38.520,2019-11-26 01:54:31.810,True,False,1,alb,11,tirana,41.3311,19.8318,,
13744,34904300,web,2019-11-26 01:53:38.556,2019-11-26 01:53:41.684,True,False,1,alb,11,tirana,41.3311,19.8318,,
13745,34904303,web,2019-11-26 01:53:38.575,2019-11-26 01:53:53.310,True,False,1,alb,11,tirana,41.3311,19.8318,,
13746,34904942,web,2019-11-26 01:53:38.683,2019-11-26 01:53:41.640,True,False,1,alb,11,tirana,41.3311,19.8318,,
13747,34904321,web,2019-11-26 01:53:38.849,2019-11-26 01:53:40.756,True,False,1,alb,11,tirana,41.3311,19.8318,,
13748,34904956,web,2019-11-26 01:53:38.936,2019-11-26 01:55:05.969,True,False,1,alb,11,tirana,41.3311,19.8318,,
13749,34904964,web,2019-11-26 01:53:39.106,2019-11-26 01:54:52.769,True,False,4,alb,11,tirana,41.3311,19.8318,,
13750,34904338,web,2019-11-26 01:53:39.210,2019-11-26 01:54:03.103,True,False,1,alb,11,tirana,41.3311,19.8318,,
13751,34904969,web,2019-11-26 01:53:39.272,2019-11-26 01:55:35.581,True,False,5,alb,11,tirana,41.3311,19.8318,,
13752,34904970,web,2019-11-26 01:53:39.314,2019-11-26 01:54:50.225,True,False,1,alb,11,tirana,41.3311,19.8318,,
13753,34904981,web,2019-11-26 01:53:39.529,2019-11-26 01:53:41.098,True,False,1,alb,11,tirana,41.3311,19.8318,,
13754,34904356,web,2019-11-26 01:53:39.624,2019-11-26 01:53:43.013,True,False,1,alb,11,tirana,41.3311,19.8318,,
13755,34904983,web,2019-11-26 01:53:39.647,2019-11-26 01:53:41.988,True,False,1,alb,11,tirana,41.3311,19.8318,,
13756,34904360,web,2019-11-26 01:53:39.735,2019-11-26 01:54:27.445,True,False,1,alb,11,tirana,41.3311,19.8318,,
13757,34904365,web,2019-11-26 01:53:39.839,2019-11-26 01:54:10.123,True,False,1,alb,11,tirana,41.3311,19.8318,,
13758,34904989,web,2019-11-26 01:53:39.848,2019-11-26 01:54:43.750,True,False,3,alb,11,tirana,41.3311,19.8318,,
13759,34904370,web,2019-11-26 01:53:39.909,2019-11-26 01:54:33.826,True,False,1,alb,11,tirana,41.3311,19.8318,,
13760,34904374,web,2019-11-26 01:53:40.017,2019-11-26 02:29:04.349,True,False,51,alb,11,tirana,41.3311,19.8318,,
13761,34905003,web,2019-11-26 01:53:40.086,2019-11-26 01:55:50.224,True,False,2,alb,11,tirana,41.3311,19.8318,,
13762,34905010,web,2019-11-26 01:53:40.242,2019-11-26 01:53:51.678,True,False,1,alb,11,tirana,41.3311,19.8318,,
13763,34905016,web,2019-11-26 01:53:40.430,2019-11-26 01:53:42.237,True,False,1,alb,11,tirana,41.3311,19.8318,,
13764,34904504,web,2019-11-26 01:53:40.431,2019-11-26 02:31:47.751,False,False,9,alb,11,tirana,41.3311,19.8318,,
13765,34904505,web,2019-11-26 01:53:40.471,2019-11-26 01:58:12.119,True,False,4,alb,11,tirana,41.3311,19.8318,,
13766,34904515,web,2019-11-26 01:53:40.673,2019-11-26 01:54:08.947,True,False,1,alb,11,tirana,41.3311,19.8318,,
13767,34904523,web,2019-11-26 01:53:40.767,2019-11-26 01:54:21.961,True,False,1,alb,11,tirana,41.3311,19.8318,,
13768,34904525,web,2019-11-26 01:53:40.777,2019-11-26 01:54:15.516,True,False,1,alb,11,tirana,41.3311,19.8318,,
13769,34905044,web,2019-11-26 01:53:40.936,2019-11-26 01:54:50.225,True,False,1,alb,11,tirana,41.3311,19.8318,,
13770,34905053,web,2019-11-26 01:53:41.037,2019-11-26 01:54:27.659,True,False,1,alb,11,tirana,41.3311,19.8318,,
13771,34904544,web,2019-11-26 01:53:41.144,2019-11-26 01:53:45.731,True,False,1,alb,11,tirana,41.3311,19.8318,,
13772,34904548,web,2019-11-26 01:53:41.200,2019-11-26 01:53:53.546,True,False,1,alb,11,tirana,41.3311,19.8318,,
13773,34904550,web,2019-11-26 01:53:41.229,2019-11-26 01:56:18.302,True,False,5,alb,11,tirana,41.3311,19.8318,,
13774,34905062,web,2019-11-26 01:53:41.370,2019-11-26 01:55:20.228,True,False,1,alb,11,tirana,41.3311,19.8318,,
13775,34905066,web,2019-11-26 01:53:41.399,2019-11-26 01:53:49.542,True,False,1,alb,11,tirana,41.3311,19.8318,,
13776,34905067,web,2019-11-26 01:53:41.439,2019-11-26 01:55:24.093,True,False,1,alb,11,tirana,41.3311,19.8318,,
13777,34905068,web,2019-11-26 01:53:41.441,2019-11-26 01:54:02.836,True,False,1,alb,11,tirana,41.3311,19.8318,,
13778,34905073,web,2019-11-26 01:53:41.515,2019-11-26 01:59:51.607,True,False,12,alb,11,tirana,41.3311,19.8318,,
13779,34904561,web,2019-11-26 01:53:41.546,2019-11-26 01:55:01.832,True,False,1,alb,11,tirana,41.3311,19.8318,,
13780,34904563,web,2019-11-26 01:53:41.547,2019-11-26 01:53:43.341,True,False,1,alb,11,tirana,41.3311,19.8318,,
13781,34905077,web,2019-11-26 01:53:41.555,2019-11-26 01:53:46.508,True,False,1,alb,11,tirana,41.3311,19.8318,,
13782,34905079,web,2019-11-26 01:53:41.568,2019-11-26 01:53:51.218,True,False,1,alb,11,tirana,41.3311,19.8318,,
13783,34904566,web,2019-11-26 01:53:41.604,2019-11-26 02:03:35.033,True,False,7,alb,11,tirana,41.3311,19.8318,,
13784,34904581,web,2019-11-26 01:53:41.853,2019-11-26 01:57:01.818,True,False,1,alb,11,tirana,41.3311,19.8318,,
13785,34904582,web,2019-11-26 01:53:41.864,2019-11-26 02:11:20.215,True,False,8,alb,11,tirana,41.3311,19.8318,,
13786,34904586,web,2019-11-26 01:53:41.953,2019-11-26 02:08:31.804,True,False,20,alb,11,tirana,41.3311,19.8318,,
13787,34905094,web,2019-11-26 01:53:41.990,2019-11-26 01:53:45.975,True,False,1,alb,11,tirana,41.3311,19.8318,,
13788,34904587,web,2019-11-26 01:53:41.991,2019-11-26 02:04:00.487,True,False,6,alb,11,tirana,41.3311,19.8318,,
13789,34904590,web,2019-11-26 01:53:42.019,2019-11-26 01:53:50.989,True,False,1,alb,11,tirana,41.3311,19.8318,,
13790,34905095,web,2019-11-26 01:53:42.032,2019-11-26 01:55:20.228,True,False,1,alb,11,tirana,41.3311,19.8318,,
13791,34905096,web,2019-11-26 01:53:42.080,2019-11-26 02:00:41.305,True,False,10,alb,11,tirana,41.3311,19.8318,,
13792,34904598,web,2019-11-26 01:53:42.179,2019-11-26 01:54:34.882,True,False,1,alb,11,tirana,41.3311,19.8318,,
13793,34905105,web,2019-11-26 01:53:42.241,2019-11-26 01:54:08.537,True,False,1,alb,11,tirana,41.3311,19.8318,,
13794,34904604,web,2019-11-26 01:53:42.272,2019-11-26 02:15:01.812,True,False,6,alb,11,tirana,41.3311,19.8318,,
13795,34905110,web,2019-11-26 01:53:42.279,2019-11-26 01:57:54.443,True,False,7,alb,11,tirana,41.3311,19.8318,,
13796,34904608,web,2019-11-26 01:53:42.357,2019-11-26 01:55:20.229,True,False,2,alb,11,tirana,41.3311,19.8318,,
13797,34905116,web,2019-11-26 01:53:42.419,2019-11-26 01:56:01.801,True,False,8,alb,11,tirana,41.3311,19.8318,,
13798,34905117,web,2019-11-26 01:53:42.435,2019-11-26 01:53:51.455,True,False,1,alb,11,tirana,41.3311,19.8318,,
13799,34905122,web,2019-11-26 01:53:42.495,2019-11-26 01:54:20.371,True,False,1,alb,11,tirana,41.3311,19.8318,,
13800,34904614,web,2019-11-26 01:53:42.513,2019-11-26 01:53:48.689,True,False,1,alb,11,tirana,41.3311,19.8318,,
13801,34904617,web,2019-11-26 01:53:42.531,2019-11-26 01:55:01.832,True,False,1,alb,11,tirana,41.3311,19.8318,,
13802,34905123,web,2019-11-26 01:53:42.547,2019-11-26 01:53:57.366,True,False,1,alb,11,tirana,41.3311,19.8318,,
13803,34904632,web,2019-11-26 01:53:42.729,2019-11-26 01:53:48.849,True,False,1,alb,11,tirana,41.3311,19.8318,,
13804,34905133,web,2019-11-26 01:53:42.751,2019-11-26 01:55:20.226,True,False,4,alb,11,tirana,41.3311,19.8318,,
13805,34905134,web,2019-11-26 01:53:42.772,2019-11-26 01:53:44.633,True,False,1,ita,to,ivrea,45.46661,7.87595,,
13806,34905135,web,2019-11-26 01:53:42.778,2019-11-26 01:56:37.415,True,False,3,alb,11,tirana,41.3311,19.8318,,
13807,34904635,web,2019-11-26 01:53:42.790,2019-11-26 01:53:44.424,True,False,1,alb,11,tirana,41.3311,19.8318,,
13808,34904637,web,2019-11-26 01:53:42.828,2019-11-26 01:53:56.359,False,False,1,alb,11,tirana,41.3311,19.8318,,
13809,34905138,web,2019-11-26 01:53:42.835,2019-11-26 01:53:51.719,True,False,1,alb,11,tirana,41.3311,19.8318,,
13810,34904640,web,2019-11-26 01:53:42.887,2019-11-26 01:53:47.450,True,False,1,alb,11,tirana,41.3311,19.8318,,
13811,34905144,web,2019-11-26 01:53:43.003,2019-11-26 01:53:53.022,True,False,1,alb,11,tirana,41.3311,19.8318,,
13812,34905148,web,2019-11-26 01:53:43.046,2019-11-26 01:54:20.215,True,False,1,alb,11,tirana,41.3311,19.8318,,
13813,34905149,web,2019-11-26 01:53:43.090,2019-11-26 01:53:53.036,True,False,1,alb,11,tirana,41.3311,19.8318,,
13814,34905151,web,2019-11-26 01:53:43.110,2019-11-26 02:20:01.816,True,False,14,alb,11,tirana,41.3311,19.8318,,
13815,34904647,web,2019-11-26 01:53:43.167,2019-11-26 01:54:15.421,True,False,1,alb,11,tirana,41.3311,19.8318,,
13816,34905161,web,2019-11-26 01:53:43.285,2019-11-26 01:53:51.475,True,False,1,alb,11,tirana,41.3311,19.8318,,
13817,34904661,web,2019-11-26 01:53:43.395,2019-11-26 01:54:31.810,True,False,1,alb,11,tirana,41.3311,19.8318,,
13818,34904663,web,2019-11-26 01:53:43.476,2019-11-26 02:54:50.250,True,False,4,alb,11,tirana,41.3311,19.8318,,
13819,34904664,web,2019-11-26 01:53:43.529,2019-11-26 01:53:51.833,True,False,1,alb,11,tirana,41.3311,19.8318,,
13820,34905168,web,2019-11-26 01:53:43.657,2019-11-26 01:59:47.389,True,False,1,alb,11,tirana,41.3311,19.8318,,
13821,34904681,web,2019-11-26 01:53:43.836,2019-11-26 01:54:31.857,True,False,1,alb,11,tirana,41.3311,19.8318,,
13822,34905176,web,2019-11-26 01:53:43.920,2019-11-26 02:07:15.881,True,False,40,alb,11,tirana,41.3311,19.8318,,
13823,34904688,web,2019-11-26 01:53:43.973,2019-11-26 01:54:31.810,True,False,1,alb,11,tirana,41.3311,19.8318,,
13824,34904701,web,2019-11-26 01:53:44.220,2019-11-26 01:55:01.831,True,False,1,alb,11,tirana,41.3311,19.8318,,
13825,34905188,web,2019-11-26 01:53:44.227,2019-11-26 01:53:51.481,True,False,1,alb,11,tirana,41.3311,19.8318,,
13826,34904705,web,2019-11-26 01:53:44.268,2019-11-26 02:05:43.592,True,False,6,alb,11,tirana,41.3311,19.8318,,
13827,34905201,web,2019-11-26 01:53:44.490,2019-11-26 01:54:20.215,True,False,1,alb,11,tirana,41.3311,19.8318,,
13828,34905205,web,2019-11-26 01:53:44.569,2019-11-26 01:54:07.771,True,False,1,alb,11,tirana,41.3311,19.8318,,
13829,34904723,web,2019-11-26 01:53:44.711,2019-11-26 01:53:46.720,True,False,1,alb,11,tirana,41.3311,19.8318,,
13830,34905221,web,2019-11-26 01:53:44.839,2019-11-26 01:53:58.473,True,False,1,alb,11,tirana,41.3311,19.8318,,
13831,34904736,web,2019-11-26 01:53:44.969,2019-11-26 01:54:59.561,True,False,1,alb,11,tirana,41.3311,19.8318,,
13832,34905234,web,2019-11-26 01:53:45.032,2019-11-26 01:53:53.952,True,False,1,alb,11,tirana,41.3311,19.8318,,
13833,34905247,web,2019-11-26 01:53:45.344,2019-11-26 01:53:51.509,True,False,1,alb,11,tirana,41.3311,19.8318,,
13834,34905249,web,2019-11-26 01:53:45.418,2019-11-26 01:53:45.743,True,False,1,alb,11,tirana,41.3311,19.8318,,
13835,34905256,web,2019-11-26 01:53:45.571,2019-11-26 01:53:52.515,True,False,1,alb,11,tirana,41.3311,19.8318,,
13836,34905261,web,2019-11-26 01:53:45.743,2019-11-26 01:54:15.015,True,False,4,alb,11,tirana,41.3311,19.8318,,
13837,34905272,web,2019-11-26 01:53:46.070,2019-11-26 01:55:33.780,True,False,6,usa,mo,springfield,37.12226,-93.31827,,
